recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gemini_flash_lite_breakfast_39,gemini_flash_lite,breakfast,Cinnamon Rolls,Whole Wheat Cinnamon Swirls with Greek Yogurt Glaze,"[""2.5 dl Warm water, unspecified"", ""7 g Active dry yeast"", ""2 tbsp Maple syrup, unspecified"", ""300 g Whole wheat flour, unspecified"", ""100 g All-purpose flour, unspecified"", ""0.5 tsp Salt, unspecified"", ""50 g Butter, unsalted, softened"", ""1 piece Egg, raw"", ""2 tbsp Milk, unspecified"", ""50 g Butter, unsalted, melted"", ""75 g Brown sugar, light"", ""1 tbsp Ground cinnamon"", ""150 g Greek yogurt, plain, 2%"", ""2 tbsp Powdered sugar"", ""1 tsp Vanilla extract""]","In a small bowl, combine the warm water, active dry yeast, and 1 tablespoon of the maple syrup. Let it sit for about 5-10 minutes until foamy. In a large bowl, whisk together the whole wheat flour, all-purpose flour, and salt. Add the softened butter, egg, and the remaining 1 tablespoon of maple syrup to the dry ingredients. Pour in the activated yeast mixture and the milk. Mix until a shaggy dough forms. Turn the dough out onto a lightly floured surface and knead for about 8-10 minutes until smooth and elastic. Place the dough in a lightly greased bowl, cover with a damp cloth, and let it rise in a warm place for 1-1.5 hours, or until doubled in size. While the dough is rising, prepare the filling by mixing the melted butter, brown sugar, and cinnamon in a small bowl. Once the dough has risen, punch it down and roll it out on a lightly floured surface into a rectangle approximately 30x40 cm. Spread the cinnamon-sugar mixture evenly over the dough, leaving a small border on one long edge. Tightly roll up the dough starting from the long edge opposite the border. Pinch the seam to seal. Cut the roll into 12 equal slices, about 3 cm thick. Place the slices cut-side up in a greased baking dish. Cover and let them rise for another 30 minutes. Preheat your oven to 190 degrees Celsius (375 degrees Fahrenheit). Bake for 20-25 minutes, or until golden brown and cooked through. While the rolls are baking, prepare the glaze by whisking together the Greek yogurt, powdered sugar, and vanilla extract until smooth. Once the cinnamon rolls are out of the oven and slightly cooled, drizzle the glaze over the top. Serve warm.",12,2500,60,100,350,60,150,20,2.5,300,4,100,400,600,3,20,15,500,5,3,1,100,1,0.5,0.4,3,0.3,8,moderate,4
gemini_flash_lite_breakfast_40,gemini_flash_lite,breakfast,Cinnamon Rolls,Whole Wheat Cinnamon Swirls with Greek Yogurt Glaze,"[""250 g Whole wheat flour"", ""50 g All-purpose flour"", ""30 g Granulated sugar"", ""5 g Baking powder"", ""3 g Salt"", ""1 g Ground cinnamon"", ""120 ml Low-fat milk, 1.5% fat"", ""60 ml Water, tap"", ""30 g Unsalted butter, melted"", ""1 unit Egg, raw, whole"", ""50 g Brown sugar, packed"", ""10 g Ground cinnamon"", ""30 g Unsalted butter, softened"", ""150 g Greek yogurt, plain, 0% fat"", ""15 ml Maple syrup, pure""]","In a large bowl, whisk together the whole wheat flour, all-purpose flour, granulated sugar, baking powder, salt, and 1g of cinnamon. In a separate bowl, whisk together the milk, water, melted butter, and egg. Pour the wet ingredients into the dry ingredients and mix until just combined. The dough will be sticky. Turn the dough out onto a lightly floured surface and knead for about 5-7 minutes until it becomes smooth and elastic. Place the dough in a lightly oiled bowl, cover with a damp cloth, and let it rise in a warm place for 1 hour, or until doubled in size. While the dough is rising, prepare the filling by mixing the brown sugar and 10g of cinnamon in a small bowl. Preheat your oven to 190°C (375°F). Lightly grease a baking dish. Once the dough has risen, punch it down and roll it out on a lightly floured surface into a rectangle approximately 30x40 cm. Spread the softened butter evenly over the dough, leaving a small border along one of the long edges. Sprinkle the cinnamon-sugar mixture evenly over the butter. Starting from the long edge opposite the one with no butter, tightly roll up the dough. Pinch the seam to seal. Cut the roll into 12 equal slices, about 2.5 cm thick. Arrange the slices cut-side up in the prepared baking dish. Bake for 20-25 minutes, or until golden brown and cooked through. While the rolls are baking, prepare the glaze by whisking together the Greek yogurt and maple syrup until smooth. Once the cinnamon rolls are out of the oven, let them cool for a few minutes before drizzling the glaze over the top.",12,2300,65,70,350,25,120,15,4,500,6,150,600,700,4,50,20,200,2,3,1,150,1.5,0.5,0.4,5,0.4,7,moderate,4
gemini_flash_lite_breakfast_41,gemini_flash_lite,breakfast,Coffee Cakes,Whole Wheat Banana Coffee Cake with Walnut Streusel,"[""200 g Whole wheat flour"", ""100 g All-purpose flour"", ""150 g Ripe banana, mashed"", ""100 g Unsalted butter, softened"", ""100 g Brown sugar, packed"", ""50 g Granulated sugar"", ""2 large Eggs, room temperature"", ""120 ml Milk, 1%"", ""1 tsp Baking soda"", ""1/2 tsp Baking powder"", ""1/2 tsp Ground cinnamon"", ""1/4 tsp Ground nutmeg"", ""1/4 tsp Salt"", ""50 g Walnuts, chopped (for streusel)"", ""30 g All-purpose flour (for streusel)"", ""30 g Brown sugar, packed (for streusel)"", ""30 g Unsalted butter, cold, cubed (for streusel)""]","Preheat your oven to 175 degrees C (350 degrees F). Grease and flour a 20cm (8-inch) round cake pan. In a large bowl, cream together 100g softened butter, 100g brown sugar, and 50g granulated sugar until light and fluffy. Beat in the eggs one at a time, then stir in the mashed banana. In a separate bowl, whisk together 200g whole wheat flour, 100g all-purpose flour, baking soda, baking powder, cinnamon, nutmeg, and salt. Gradually add the dry ingredients to the wet ingredients, alternating with the 120ml milk, beginning and ending with the dry ingredients. Mix until just combined, being careful not to overmix. Pour the batter into the prepared cake pan. For the streusel topping, combine 50g chopped walnuts, 30g all-purpose flour, and 30g brown sugar in a small bowl. Cut in the 30g cold cubed butter with your fingertips or a pastry blender until the mixture resembles coarse crumbs. Sprinkle the streusel evenly over the batter. Bake for 35-45 minutes, or until a wooden skewer inserted into the center comes out clean. Let the cake cool in the pan for 10 minutes before inverting it onto a wire rack to cool completely.",8,3500,55,180,420,80,200,25,4,300,6,200,450,1500,4,20,30,500,5,10,5,100,1,1,0.5,5,0.5,8,moderate,4
gemini_flash_lite_breakfast_42,gemini_flash_lite,breakfast,Coffee Cakes,Whole Wheat Spiced Apple Coffee Cake,"[""200 g Whole wheat flour"", ""100 g All-purpose flour"", ""150 g Brown sugar, packed"", ""10 g Baking powder"", ""5 g Ground cinnamon"", ""2 g Ground nutmeg"", ""2 g Ground ginger"", ""1 g Salt"", ""120 g Unsalted butter, melted"", ""2 piece Egg, large"", ""120 ml Milk, unsweetened almond"", ""5 ml Vanilla extract"", ""200 g Apple, tart, peeled, cored, and diced"", ""50 g Pecans, chopped""]","Preheat your oven to 175 degrees Celsius (350 degrees Fahrenheit) and grease and flour a 20cm (8-inch) round cake pan. In a large bowl, whisk together the whole wheat flour, all-purpose flour, brown sugar, baking powder, cinnamon, nutmeg, ginger, and salt. In a separate medium bowl, whisk together the melted butter, eggs, almond milk, and vanilla extract until well combined. Pour the wet ingredients into the dry ingredients and mix until just combined, being careful not to overmix. Gently fold in the diced apples and chopped pecans. Pour the batter into the prepared cake pan and spread evenly. Bake for 35-40 minutes, or until a wooden skewer inserted into the center comes out clean. Let the cake cool in the pan for 10 minutes before inverting it onto a wire rack to cool completely.",8,3500,50,180,450,60,220,30,10,400,8,200,500,900,4,10,20,200,2,5,20,100,0.5,0.8,0.6,7,0.7,7,moderate,5
gemini_flash_lite_breakfast_43,gemini_flash_lite,breakfast,Coffee Cakes,Whole Wheat Apple Cinnamon Coffee Cake,"[""250 g Whole wheat flour"", ""150 g All-purpose flour"", ""150 g Brown sugar, light"", ""10 g Baking powder"", ""5 g Ground cinnamon"", ""2 g Ground nutmeg"", ""3 g Salt"", ""2 large Eggs, raw"", ""120 ml Milk, unsweetened almond"", ""100 g Unsalted butter, melted"", ""10 ml Vanilla extract"", ""2 medium Apples, peeled, cored, and diced"", ""50 g Walnuts, chopped""]","Preheat your oven to 180°C (350°F). Grease and flour a 20cm (8-inch) round cake pan. In a large bowl, whisk together the whole wheat flour, all-purpose flour, brown sugar, baking powder, cinnamon, nutmeg, and salt. In a separate medium bowl, whisk together the eggs, almond milk, melted butter, and vanilla extract until well combined. Pour the wet ingredients into the dry ingredients and mix until just combined; do not overmix. Gently fold in the diced apples and chopped walnuts. Pour the batter evenly into the prepared cake pan. Bake for 30-35 minutes, or until a wooden skewer inserted into the center comes out clean. Let the cake cool in the pan for 10 minutes before inverting it onto a wire rack to cool completely.",8,3800,60,180,500,60,220,35,9,400,7,250,600,1500,4,10,15,150,2,5,10,80,0.5,0.7,0.4,6,0.5,9,moderate,4
gemini_flash_lite_breakfast_44,gemini_flash_lite,breakfast,Coffee Cakes,Whole Wheat Blueberry Coffee Cake with Oat Streusel,"[""200 g Whole wheat flour"", ""150 g All-purpose flour"", ""2 tsp Baking powder"", ""0.5 tsp Salt"", ""1 tsp Ground cinnamon"", ""200 g Unsalted butter, softened"", ""200 g Granulated sugar"", ""2 large Eggs, room temperature"", ""1.5 dl Milk, low-fat"", ""1 tsp Vanilla extract"", ""150 g Fresh blueberries"", ""80 g Rolled oats"", ""50 g Brown sugar"", ""1 tsp Ground nutmeg""]","Preheat your oven to 180°C (350°F) and grease and flour a 20cm (8-inch) round cake pan. In a medium bowl, whisk together the whole wheat flour, all-purpose flour, baking powder, salt, and cinnamon. In a large bowl, cream together the softened butter and granulated sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla extract. Gradually add the dry ingredients to the wet ingredients, alternating with the milk, beginning and ending with the dry ingredients. Mix until just combined, being careful not to overmix. Gently fold in the fresh blueberries. Pour the batter into the prepared cake pan and spread evenly. For the streusel topping, combine the rolled oats, brown sugar, and nutmeg in a small bowl. Sprinkle the streusel evenly over the top of the batter. Bake for 35-45 minutes, or until a wooden skewer inserted into the center comes out clean. Let the coffee cake cool in the pan for 10 minutes before inverting it onto a wire rack to cool completely.",8,4500,70,220,600,130,300,40,3,500,10,200,700,1000,7,30,35,800,10,8,50,200,1,0.8,0.6,5,0.7,8,moderate,4
gemini_flash_lite_breakfast_45,gemini_flash_lite,breakfast,Coffee Cakes,Whole Wheat Apple Cinnamon Coffee Cake,"[""200 g Whole wheat flour"", ""100 g All-purpose flour"", ""150 g Brown sugar, light, packed"", ""2 tsp Baking powder"", ""1 tsp Ground cinnamon"", ""1/2 tsp Ground nutmeg"", ""1/4 tsp Salt"", ""1 piece Egg, large"", ""1 dl Low-fat milk"", ""1 dl Unsweetened applesauce"", ""60 g Unsalted butter, melted"", ""1 tsp Vanilla extract"", ""1 medium Apple, peeled, cored, and diced""]","Preheat your oven to 180°C (350°F) and grease and flour a 20cm (8-inch) round cake pan. In a large bowl, whisk together the whole wheat flour, all-purpose flour, brown sugar, baking powder, cinnamon, nutmeg, and salt. In a separate medium bowl, whisk together the egg, milk, applesauce, melted butter, and vanilla extract until well combined. Pour the wet ingredients into the dry ingredients and mix until just combined, being careful not to overmix. Gently fold in the diced apple. Pour the batter into the prepared cake pan and spread evenly. Bake for 30-35 minutes, or until a wooden skewer inserted into the center comes out clean. Let the cake cool in the pan for 10 minutes before inverting it onto a wire rack to cool completely.",8,2800,55,100,400,60,180,30,5,300,8,200,500,1200,5,20,30,400,1,5,10,100,1,0.8,0.5,6,0.7,7,moderate,4
gemini_flash_lite_breakfast_46,gemini_flash_lite,breakfast,Cornbread,Whole Wheat Cornbread with Honey and Oats,"[""200 g Whole wheat flour"", ""150 g Yellow cornmeal"", ""50 g Rolled oats"", ""20 g Baking powder"", ""5 g Salt"", ""25 g Honey"", ""50 g Unsalted butter, melted"", ""240 ml Milk, unsweetened, low fat"", ""2 large Eggs, raw""]","Preheat your oven to 200 degrees C (400 degrees F) and grease an 8x8 inch baking pan. In a large bowl, whisk together the whole wheat flour, cornmeal, rolled oats, baking powder, and salt. In a separate bowl, whisk together the honey, melted butter, milk, and eggs until well combined. Pour the wet ingredients into the dry ingredients and stir until just combined; do not overmix. Pour the batter into the prepared baking pan and spread evenly. Bake for 20-25 minutes, or until a toothpick inserted into the center comes out clean. Let cool slightly before slicing and serving.",8,2850,75,110,390,60,110,25,8,500,7,200,600,600,5,30,40,200,3,2,1,100,3,0.8,0.5,4,0.4,7,moderate,4
gemini_flash_lite_breakfast_47,gemini_flash_lite,breakfast,Cornbread,Whole Wheat Cornbread with Honey and Berries,"[""200 g Whole wheat flour"", ""100 g Cornmeal, fine"", ""2 tsp Baking powder"", ""0.5 tsp Salt"", ""1 tbsp Honey"", ""50 g Butter, unsalted, melted"", ""2 dl Milk, low-fat"", ""1 piece Egg, raw"", ""100 g Mixed berries, fresh or frozen""]","Preheat your oven to 200°C (400°F). Grease and flour an 8-inch square baking pan. In a large bowl, whisk together the whole wheat flour, cornmeal, baking powder, and salt. In a separate bowl, whisk together the melted butter, honey, milk, and egg until well combined. Pour the wet ingredients into the dry ingredients and stir until just combined; do not overmix. Gently fold in the mixed berries. Pour the batter into the prepared baking pan and spread evenly. Bake for 20-25 minutes, or until a toothpick inserted into the center comes out clean and the top is golden brown. Let it cool slightly before slicing and serving.",8,1800,45,70,250,42,75,15,2.5,300,4,150,400,600,2.5,50,20,200,2,2,30,100,1,0.4,0.3,3,0.3,9,moderate,4
gemini_flash_lite_breakfast_48,gemini_flash_lite,breakfast,Cornbread,Whole Wheat Honey Cornbread Muffins with Flaxseed,"[""200 g Whole wheat flour"", ""150 g Cornmeal, fine"", ""50 g Flaxseed, ground"", ""10 g Baking powder"", ""2 g Salt"", ""2 large Eggs, raw"", ""240 ml Buttermilk"", ""60 ml Honey"", ""60 ml Canola oil"", ""30 g Butter, unsalted, melted""]","Preheat your oven to 200°C (400°F). Grease and flour a 12-cup muffin tin, or line with paper liners. In a large bowl, whisk together the whole wheat flour, cornmeal, ground flaxseed, baking powder, and salt. In a separate medium bowl, whisk together the eggs, buttermilk, honey, and canola oil until well combined. Pour the wet ingredients into the dry ingredients and stir just until combined; do not overmix. The batter may be a little lumpy. Divide the batter evenly among the prepared muffin cups, filling each about two-thirds full. Bake for 18-22 minutes, or until a wooden skewer inserted into the center of a muffin comes out clean. Let the muffins cool in the tin for a few minutes before transferring them to a wire rack to cool completely. Drizzle with a little extra melted butter if desired before serving.",12,2700,65,120,350,25,90,35,4,300,10,250,800,900,5,30,40,100,2,5,0,120,1,0.8,0.5,5,0.6,7,moderate,5
gemini_flash_lite_breakfast_49,gemini_flash_lite,breakfast,Cornbread,Whole Wheat Cornbread Muffins with Berries,"[""150 g Whole wheat flour"", ""100 g Cornmeal"", ""50 g Rolled oats"", ""8 g Baking powder"", ""2 g Salt"", ""30 g Erythritol"", ""1 large Egg"", ""240 ml Milk, semi-skimmed"", ""60 ml Olive oil"", ""100 g Mixed berries, frozen""]","Preheat your oven to 200°C (180°C fan/Gas Mark 6). Line a 12-cup muffin tin with paper liners or grease it well. In a large bowl, whisk together the whole wheat flour, cornmeal, rolled oats, baking powder, salt, and erythritol. In a separate medium bowl, whisk the egg, then whisk in the milk and olive oil until well combined. Pour the wet ingredients into the dry ingredients and stir until just combined; do not overmix. Gently fold in the frozen mixed berries. Divide the batter evenly among the prepared muffin cups, filling each about two-thirds full. Bake for 18-22 minutes, or until a wooden skewer inserted into the center of a muffin comes out clean. Let the muffins cool in the tin for a few minutes before transferring them to a wire rack to cool completely.",12,2450,60,95,350,15,40,35,4,500,7,250,700,1200,5,50,20,50,2,5,40,150,2,0.8,0.5,4,0.5,7,moderate,5
gemini_flash_lite_breakfast_50,gemini_flash_lite,breakfast,Cornbread,Whole Wheat Cornbread Muffins with Honey and Cinnamon,"[""200 g Whole wheat flour"", ""100 g Cornmeal, medium grind"", ""50 g Rolled oats"", ""50 g Brown sugar, light"", ""10 g Baking powder"", ""2 g Salt"", ""5 g Cinnamon, ground"", ""2 g Nutmeg, ground"", ""2 pieces Egg, raw, large"", ""240 ml Milk, semi-skimmed"", ""60 ml Vegetable oil, rapeseed"", ""30 g Honey""]","Preheat your oven to 200°C (175°C fan/gas mark 6) and lightly grease a 12-cup muffin tin or line with paper cases. In a large bowl, whisk together the whole wheat flour, cornmeal, rolled oats, brown sugar, baking powder, salt, cinnamon, and nutmeg. In a separate medium bowl, whisk together the eggs, milk, and vegetable oil until well combined. Pour the wet ingredients into the dry ingredients and stir gently until just combined; be careful not to overmix. Gently fold in the honey. Divide the batter evenly among the muffin cups, filling each about two-thirds full. Bake for 18-22 minutes, or until a skewer inserted into the center of a muffin comes out clean. Let the muffins cool in the tin for a few minutes before transferring them to a wire rack to cool completely.",12,2300,55,95,300,15,90,25,4,600,7,200,500,600,4,50,30,100,2,5,1,100,1.5,0.6,0.5,5,0.5,8,moderate,4
gemini_flash_lite_breakfast_51,gemini_flash_lite,breakfast,Danishes,Whole Wheat Apple and Cinnamon Danishes,"[""250 g Whole wheat flour"", ""50 g All-purpose flour"", ""50 g Butter, unsalted, chilled"", ""10 g Granulated sugar"", ""3 g Salt"", ""100 ml Milk, lukewarm"", ""1 piece Egg yolk"", ""200 g Apple, raw, unspecified"", ""10 g Cinnamon, ground"", ""15 g Honey"", ""5 g Lemon zest"", ""30 g Cream cheese, light""]","In a large bowl, combine the whole wheat flour, all-purpose flour, granulated sugar, and salt. Cut in the cold, unsalted butter until the mixture resembles coarse crumbs. In a separate small bowl, whisk together the lukewarm milk and egg yolk. Gradually add the wet ingredients to the dry ingredients, mixing until a dough forms. Knead the dough on a lightly floured surface for about 5-7 minutes until smooth and elastic. Place the dough in a lightly oiled bowl, cover, and let it rest in the refrigerator for at least 30 minutes. While the dough rests, prepare the filling. Peel, core, and finely dice the apple. In a medium bowl, combine the diced apple with ground cinnamon, honey, and lemon zest. In a small bowl, mix the light cream cheese until smooth. Once the dough has rested, divide it into 4 equal portions. Roll out each portion into a rectangle. Spread a thin layer of the cream cheese mixture over half of each rectangle, leaving a small border. Top the cream cheese with an equal amount of the apple filling. Fold the other half of the dough over the filling to create a pocket. Crimp the edges to seal. Place the danishes on a baking sheet lined with parchment paper. Preheat your oven to 190°C (375°F). Bake for 15-20 minutes, or until golden brown and puffed up. Let cool slightly before serving.",4,1150,25,45,160,25,40,12,1.5,150,4,80,250,500,2,20,15,150,1,1,10,70,0.5,0.3,0.2,2,0.2,7,moderate,4
gemini_flash_lite_breakfast_52,gemini_flash_lite,breakfast,Danishes,Whole Wheat Apple Cinnamon Danishes with Greek Yogurt Filling,"[""150 g Whole wheat flour"", ""100 g All-purpose flour"", ""10 g Baking powder"", ""5 g Cinnamon, ground"", ""2 g Salt"", ""30 g Unsalted butter, cold and cubed"", ""100 ml Low-fat milk"", ""1 piece Egg, raw"", ""150 g Apple, Fuji, peeled and finely diced"", ""50 g Brown sugar, light"", ""10 g Lemon juice"", ""200 g Greek yogurt, plain, 0% fat"", ""30 g Honey"", ""5 g Vanilla extract"", ""1 piece Egg yolk, for brushing""]","Preheat your oven to 200°C (180°C fan/gas mark 6). In a large bowl, whisk together the whole wheat flour, all-purpose flour, baking powder, cinnamon, and salt. Cut in the cold, cubed butter using your fingertips or a pastry blender until the mixture resembles coarse crumbs. In a separate small bowl, whisk together the milk and the whole egg. Gradually add the wet ingredients to the dry ingredients, mixing until just combined to form a dough. Turn the dough out onto a lightly floured surface and knead gently for 1-2 minutes until it just comes together. In a medium bowl, combine the diced apples, brown sugar, and lemon juice. Let it sit for 5 minutes. In another small bowl, mix the Greek yogurt with honey and vanilla extract. Divide the dough into 4 equal portions. On a lightly floured surface, roll each portion into a rough square. Place a portion of the apple mixture in the center of each square, leaving a border. Spoon about 50g of the Greek yogurt mixture over the apples on each danish. Bring the corners of the dough towards the center, overlapping them slightly to enclose the filling, creating a rustic, open-faced pastry. Place the danishes on a baking sheet lined with parchment paper. Whisk the egg yolk with 1 teaspoon of water and brush it over the exposed dough. Bake for 15-20 minutes, or until the danishes are golden brown and puffed up. Let them cool slightly on a wire rack before serving warm.",4,1450,55,35,230,12,80,15,2.1,500,6.5,150,600,1200,4.0,40,30,150,3.0,2.5,20,200,1.0,0.8,0.5,7.0,0.7,7,moderate,5
gemini_flash_lite_breakfast_53,gemini_flash_lite,breakfast,Danishes,Whole Wheat Apple Cinnamon Danishes with Greek Yogurt Filling,"[""200 g Whole wheat flour"", ""100 g All-purpose flour"", ""50 g Unsalted butter, cold and cubed"", ""10 g Granulated sugar"", ""3 g Salt"", ""75 ml Cold water"", ""150 g Greek yogurt, plain, 2% fat"", ""25 g Honey"", ""1 tsp Vanilla extract"", ""100 g Apple, peeled, cored, and finely diced"", ""5 g Cinnamon, ground"", ""10 g Chopped walnuts, toasted"", ""1 egg yolk, for egg wash""]","In a large bowl, combine the whole wheat flour, all-purpose flour, sugar, and salt. Cut in the cold butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. Gradually add the cold water, mixing until a shaggy dough forms. Turn the dough out onto a lightly floured surface and gently knead for about 30 seconds until it just comes together. Do not overwork. Flatten the dough into a rectangle, wrap it in plastic wrap, and refrigerate for at least 30 minutes. While the dough chills, prepare the filling: In a small bowl, whisk together the Greek yogurt, honey, and vanilla extract until smooth. In another small bowl, combine the diced apple with cinnamon. Preheat your oven to 200°C (400°F). Line a baking sheet with parchment paper. On a lightly floured surface, roll out the chilled dough into a large rectangle, approximately 30x40 cm. Spread the Greek yogurt filling evenly over the dough, leaving a 2 cm border on all sides. Sprinkle the cinnamon-diced apples and toasted walnuts over the yogurt filling. Carefully roll up the dough tightly from the longer side, like a jelly roll. Pinch the seam to seal. Slice the roll into 8 equal pieces, about 4 cm thick. Place the slices cut-side up on the prepared baking sheet, spacing them about 5 cm apart. Gently flatten each slice slightly with your palm. Brush the tops with the egg yolk wash. Bake for 18-22 minutes, or until golden brown and puffed. Let cool slightly on the baking sheet before transferring to a wire rack.",8,2200,50,85,310,30,90,25,2.5,400,5,150,500,900,3,10,20,200,2,3,5,150,0.5,0.5,0.3,3,0.4,7,moderate,4
gemini_flash_lite_breakfast_54,gemini_flash_lite,breakfast,Danishes,Whole Wheat Apple Cinnamon Breakfast Danishes,"[""250 g Whole wheat flour"", ""50 g All-purpose flour"", ""75 g Butter, unsalted, cold, cubed"", ""100 ml Ice water"", ""5 ml Baking powder"", ""2.5 ml Salt"", ""200 g Apple, raw, peeled, cored, and finely chopped"", ""50 g Raisins"", ""30 g Brown sugar"", ""5 ml Cinnamon, ground"", ""1 ml Nutmeg, ground"", ""1 piece Egg, raw, beaten (for egg wash)"", ""15 ml Milk (for egg wash)""]","In a large bowl, combine the whole wheat flour, all-purpose flour, baking powder, and salt. Add the cold, cubed butter and cut it into the flour mixture using a pastry blender or your fingertips until it resembles coarse crumbs. Gradually add the ice water, mixing until the dough just comes together. Be careful not to overmix. Wrap the dough in plastic wrap and refrigerate for at least 30 minutes. While the dough is chilling, prepare the filling. In a medium bowl, combine the chopped apples, raisins, brown sugar, cinnamon, and nutmeg. Mix well. Preheat your oven to 200°C (400°F). Line a baking sheet with parchment paper. On a lightly floured surface, roll out the chilled dough into a rectangle approximately 30x40 cm. Cut the dough into 8 equal rectangles. Spoon about 1-2 tablespoons of the apple filling onto one half of each rectangle, leaving a small border. Fold the other half of the dough over the filling and press the edges gently with a fork to seal. Place the danishes on the prepared baking sheet. In a small bowl, whisk together the beaten egg and milk for the egg wash. Brush the tops of the danishes with the egg wash. Bake for 15-20 minutes, or until golden brown and puffed up.",8,3500,50,150,500,80,150,40,3,200,5,150,300,700,3,10,20,200,1,2,10,150,0.1,0.5,0.3,3,0.3,8,moderate,4
gemini_flash_lite_breakfast_55,gemini_flash_lite,breakfast,Danishes,Whole Wheat Apple and Cinnamon Danishes,"[""250 g Whole wheat flour"", ""50 g Unsalted butter, cold, cubed"", ""50 g Greek yogurt, plain, 0% fat"", ""30 g Honey"", ""1 piece Egg, raw, yolk"", ""50 ml Water, cold"", ""1 tsp Baking powder"", ""1/4 tsp Salt"", ""150 g Apple, peeled, cored, and finely diced"", ""20 g Raisins"", ""1 tsp Cinnamon, ground"", ""1 tbsp Maple syrup"", ""1 piece Egg, raw, white, for wash""]","In a large bowl, combine the whole wheat flour, baking powder, and salt. Cut in the cold, cubed butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. In a separate small bowl, whisk together the Greek yogurt, honey, and egg yolk. Gradually add the cold water to the yogurt mixture until combined. Add the wet ingredients to the dry ingredients and mix until a shaggy dough forms. Turn the dough out onto a lightly floured surface and knead gently for about 1 minute until it just comes together. Do not overwork. Wrap the dough in plastic wrap and refrigerate for at least 30 minutes. While the dough is chilling, prepare the filling. In a medium bowl, combine the diced apple, raisins, cinnamon, and maple syrup. Mix well. Preheat your oven to 200°C (180°C fan/gas mark 6). Line a baking sheet with parchment paper. Roll out the chilled dough into a rectangle approximately 25cm x 30cm. Cut the rectangle into 6 equal squares. Spoon about 1-2 tablespoons of the apple filling onto the center of each square. Fold two opposite corners of each square towards the center, overlapping them slightly to form a danish shape, or simply fold each square in half diagonally. Place the danishes on the prepared baking sheet. Brush the tops with the egg white wash. Bake for 15-20 minutes, or until golden brown and puffed up. Let cool slightly on a wire rack before serving.",6,1450,40,55,180,25,80,15,1.5,180,4,100,300,600,2,5,10,150,1,2,10,80,0.5,0.5,0.4,5,0.4,8,moderate,5
gemini_flash_lite_breakfast_56,gemini_flash_lite,breakfast,Doughnuts,Whole Wheat Baked Apple Cinnamon Doughnuts,"[""200 g Whole wheat flour"", ""100 g All-purpose flour"", ""75 g Brown sugar, packed"", ""2 tsp Baking powder"", ""1 tsp Ground cinnamon"", ""0.5 tsp Ground nutmeg"", ""0.25 tsp Salt"", ""1 piece Egg, large"", ""2 dl Milk, 1% fat"", ""60 g Unsalted butter, melted"", ""1 tsp Vanilla extract"", ""100 g Apple, pureed, unsweetened""]","Preheat your oven to 180°C (350°F). Lightly grease or spray a doughnut pan. In a large bowl, whisk together the whole wheat flour, all-purpose flour, brown sugar, baking powder, cinnamon, nutmeg, and salt. In a separate medium bowl, whisk together the egg, milk, melted butter, vanilla extract, and apple puree until well combined. Pour the wet ingredients into the dry ingredients and mix until just combined, being careful not to overmix. The batter should be thick but pourable. Spoon or pipe the batter into the prepared doughnut pan, filling each cavity about two-thirds full. Bake for 15-18 minutes, or until a toothpick inserted into the center of a doughnut comes out clean. Let the doughnuts cool in the pan for 5 minutes before transferring them to a wire rack to cool completely.",12,1850,45,60,290,30,120,20,2,500,7,150,500,600,4,50,20,200,5,2,5,100,1,0.5,0.5,4,0.4,7,healthy,5
