recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gpt54_mini_dinner_300,gpt54_mini,dinner,Dumplings,Steamed Chicken and Vegetable Dumplings with Ginger Soy Dip,"[""250 g whole wheat dumpling wrappers"", ""300 g chicken breast, raw"", ""120 g cabbage, shredded"", ""80 g carrot, grated"", ""60 g spring onion, chopped"", ""10 g fresh ginger, grated"", ""2 cloves garlic, minced"", ""15 ml soy sauce, reduced salt"", ""5 ml sesame oil"", ""1 piece egg, raw"", ""2 g black pepper"", ""10 ml rapeseed oil"", ""80 ml water"", ""30 ml soy sauce, reduced salt"", ""20 ml rice vinegar"", ""10 g fresh ginger, finely grated"", ""5 g sesame seeds""]","Finely chop the chicken breast, or pulse it briefly in a food processor until minced but not pasty. Combine the chicken with cabbage, carrot, spring onion, ginger, garlic, soy sauce, sesame oil, egg, and black pepper in a bowl, then mix until evenly distributed. Lay out the dumpling wrappers and place about 1 tablespoon of filling in the centre of each one. Moisten the edges with a little water, fold into half-moons, and press firmly to seal, making sure there are no air pockets. Heat the rapeseed oil in a large non-stick pan over medium heat, arrange the dumplings in a single layer, and cook for 2 minutes until the bottoms are lightly golden. Carefully pour in the water, cover immediately, and steam over medium-low heat for 6 to 8 minutes until the wrappers are tender and the chicken is fully cooked through. Remove the lid and let any remaining water evaporate for 1 minute so the bottoms become crisp again. Mix the dipping sauce ingredients together and serve alongside the dumplings, sprinkling over the sesame seeds just before serving.",4,1240,88,38,131,8.2,10,13,4.6,210,8.4,160,980,1320,7.1,24,84,420,1.4,4.8,22,126,1.8,0.62,0.74,24,1.6,6,healthy,5
gpt54_mini_dinner_301,gpt54_mini,dinner,Egg Rolls,Baked Chicken and Vegetable Egg Rolls with Ginger-Sesame Dip,"[""300 g Chicken breast, raw"", ""150 g White cabbage, raw"", ""80 g Carrot, raw"", ""60 g Onion, raw"", ""80 g Mushrooms, raw"", ""2 cloves Garlic, raw"", ""10 g Ginger root, raw"", ""15 ml Soy sauce"", ""10 ml Sesame oil"", ""1 tbsp Olive oil"", ""12 pieces Rice paper wrappers"", ""1 piece Egg, raw"", ""120 g Greek yogurt, plain, low fat"", ""10 ml Lime juice"", ""5 g Fresh coriander leaves"", ""2 g Black pepper, ground"", ""2 g Salt, table""]","Preheat the oven to 220 C and line a baking tray with parchment paper. Finely slice the chicken, cabbage, carrot, onion, mushrooms, garlic, and ginger. Heat the olive oil in a large pan over medium-high heat, then cook the chicken for 4 to 5 minutes until it is no longer pink. Add the onion, mushrooms, garlic, and ginger and cook for 2 minutes more. Stir in the cabbage, carrot, soy sauce, sesame oil, black pepper, and salt, and cook for another 3 to 4 minutes until the vegetables are softened but still have some bite. Remove the pan from the heat and let the filling cool slightly. Dip each rice paper wrapper briefly in warm water until pliable, place a small portion of filling in the center, fold in the sides, and roll tightly. Arrange the egg rolls seam-side down on the tray and brush lightly with beaten egg. Bake for 15 to 18 minutes, turning once halfway through, until crisp and golden. Mix the Greek yogurt with lime juice and chopped coriander to make a fresh dip, and serve the egg rolls hot.",4,1120,89,38,98,8.5,18,10,5.2,220,6.8,160,980,1650,7.4,32,78,980,1.8,6.4,42,210,2.1,0.72,1.05,27.4,2.0,9,moderate,5
gpt54_mini_dinner_302,gpt54_mini,dinner,Egg Rolls,Baked Turkey and Cabbage Egg Rolls with Ginger-Soy Dipping Sauce,"[""8 pieces egg roll wrappers"", ""300 g turkey mince, lean, raw"", ""200 g white cabbage, shredded"", ""100 g carrot, grated"", ""80 g mushrooms, sliced"", ""60 g spring onion, sliced"", ""2 cloves garlic, minced"", ""10 g ginger, fresh, grated"", ""15 ml soy sauce, reduced salt"", ""10 ml sesame oil"", ""15 ml rapeseed oil"", ""1 piece egg, raw"", ""120 g plain yogurt, low fat"", ""15 ml rice vinegar"", ""10 ml honey"", ""5 g sesame seeds""]","Preheat the oven to 220°C and line a baking tray with baking paper. Heat the rapeseed oil in a large pan over medium-high heat, then add the turkey mince and cook for 4 to 5 minutes, breaking it up until it is no longer pink. Add the garlic, ginger, cabbage, carrot, mushrooms, and spring onion, then cook for 4 more minutes until the vegetables soften and most of the moisture has evaporated. Stir in the soy sauce and sesame oil, then remove the pan from the heat and let the filling cool for 10 minutes. Place an egg roll wrapper on a clean surface with one corner facing you, spoon a portion of filling into the lower third, and brush the edges with beaten egg. Fold the sides in tightly and roll up firmly so the filling is sealed inside. Repeat with the remaining wrappers. Arrange the rolls seam-side down on the tray, brush lightly with the remaining egg, and sprinkle with sesame seeds. Bake for 15 to 18 minutes, turning once halfway through, until crisp and golden brown. Mix the yogurt, rice vinegar, and honey to make a quick dipping sauce, and serve the egg rolls hot with the sauce on the side.",4,1520,96,54,154,11,21,16,4.8,220,11.4,168,1120,1880,11.2,42,78,980,1.6,5.8,54,172,3.2,1.1,1.4,21.6,1.9,7,healthy,5
gpt54_mini_dinner_303,gpt54_mini,dinner,Egg Rolls,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dipping Sauce,"[""12 pieces egg roll wrappers"", ""300 g chicken breast fillet, raw"", ""200 g white cabbage, raw"", ""120 g carrot, raw"", ""100 g bean sprouts, raw"", ""80 g spring onion, raw"", ""2 cloves garlic, raw"", ""10 g ginger, raw"", ""15 ml soy sauce, reduced sodium"", ""10 ml sesame oil"", ""15 ml rapeseed oil"", ""1 piece egg, raw"", ""150 g plain yogurt, low fat"", ""15 ml rice vinegar"", ""10 ml honey""]","Preheat the oven to 220 C and line a baking tray with baking paper. Cut the chicken breast into very small dice and cook it in a hot non-stick pan over medium-high heat for about 5 minutes, stirring until no pink remains. Add the shredded cabbage, grated carrot, bean sprouts, sliced spring onion, minced garlic, and grated ginger, then cook for 3 to 4 minutes until the vegetables soften slightly but still keep some crunch. Stir in the soy sauce and sesame oil, then remove the pan from the heat and let the filling cool for a few minutes. Place an egg roll wrapper on a clean surface with one corner facing you, spoon about 2 to 3 tablespoons of filling into the center, fold the bottom corner over the filling, tuck in the sides, and roll tightly. Seal the edge with beaten egg and repeat with the remaining wrappers. Brush the rolls lightly with rapeseed oil and arrange them on the tray. Bake for 15 to 18 minutes, turning once halfway through, until crisp and golden brown. Mix the yogurt, rice vinegar, and honey into a smooth dipping sauce and serve the egg rolls hot with the sauce on the side.",4,1620,95,54,185,10,22,18,5.6,320,9.4,190,1080,1650,7.2,55,78,860,1.8,8.5,62,210,1.7,1.2,1.5,28,2.1,8,healthy,5
gpt54_mini_dinner_304,gpt54_mini,dinner,Egg Rolls,Baked Chicken and Vegetable Egg Rolls with Ginger-Soy Dip,"[""250 g Chicken breast, raw"", ""150 g White cabbage, raw"", ""80 g Carrot, raw"", ""60 g Spring onion, raw"", ""100 g Mushrooms, raw"", ""2 cloves Garlic, raw"", ""10 g Ginger, raw"", ""1 tbsp Soy sauce, reduced sodium"", ""1 tbsp Sesame oil"", ""12 pieces Spring roll wrappers, wheat-based"", ""1 piece Egg, raw"", ""1 tbsp Olive oil"", ""150 g Greek yogurt, plain, low fat"", ""15 ml Lime juice, raw"", ""10 ml Soy sauce, reduced sodium"", ""5 g Honey"", ""1 g Black pepper, ground""]","Preheat the oven to 200 C and line a baking tray with parchment paper. Finely dice the chicken breast and cook it in a hot pan over medium-high heat for 5 to 6 minutes until no longer pink. Add the cabbage, carrot, spring onion, mushrooms, garlic, ginger, soy sauce, and sesame oil, then cook for 4 to 5 minutes more until the vegetables soften and most of the moisture has evaporated. Let the filling cool slightly so the wrappers do not tear. Place a small amount of filling on each wrapper, brush the edges with beaten egg, and roll them up tightly, folding in the sides as you go. Arrange the rolls on the tray, brush or lightly coat them with olive oil, and bake for 18 to 22 minutes, turning once halfway through, until crisp and golden brown. While they bake, stir together the Greek yogurt, lime juice, soy sauce, honey, and black pepper to make a quick dipping sauce. Serve the egg rolls hot with the dip on the side.",4,1280,91,45,125,8.5,19,15,4.2,260,8.1,165,1040,1860,7.3,42,92,1320,1.6,8.4,68,170,1.8,0.86,1.42,29.5,2.1,8,healthy,5
gpt54_mini_dinner_305,gpt54_mini,dinner,Egg Rolls,Baked Chicken and Vegetable Egg Rolls with Ginger Soy Dip,"[""12 pieces egg roll wrappers"", ""300 g chicken breast, skinless"", ""2 tbsp rapeseed oil"", ""200 g white cabbage, shredded"", ""100 g carrot, grated"", ""100 g mushroom, button, sliced"", ""80 g spring onion, sliced"", ""2 cloves garlic, minced"", ""10 g fresh ginger, grated"", ""2 tbsp soy sauce"", ""1 tbsp rice vinegar"", ""1 tsp sesame oil"", ""1 piece egg, raw"", ""1 tbsp water"", ""150 g plain yogurt, low-fat"", ""1 tbsp lemon juice"", ""1 tsp honey""]","Preheat the oven to 220 C and line a baking tray with baking paper. Heat 1 tablespoon of the rapeseed oil in a large skillet over medium-high heat, then add the chicken breast and cook for 6 to 8 minutes until lightly browned and cooked through. Remove it to a board, let it cool slightly, and chop it finely. Add the remaining oil to the pan, then cook the cabbage, carrot, mushrooms, spring onion, garlic, and ginger over medium heat for 4 to 5 minutes until softened but still a little crisp. Stir in the chicken, soy sauce, rice vinegar, and sesame oil, then cook for 1 minute more. Let the filling cool for 10 minutes so the wrappers do not tear. Mix the egg and water in a small bowl. Place a wrapper on a clean surface, spoon some filling into the center, fold in the sides, roll tightly, and seal the edge with the egg wash. Repeat with the remaining wrappers. Arrange the egg rolls seam-side down on the baking tray and brush or lightly coat them with the egg wash. Bake for 15 to 18 minutes, turning once halfway through, until golden and crisp. For the dip, mix the low-fat yogurt, lemon juice, and honey in a small bowl. Serve the egg rolls hot with the ginger soy dip.",4,1480,114,43,153,8.2,21,17,5.8,310,9.4,182,1090,1640,8.1,42,92,1180,1.8,7.6,58,210,2.2,1.1,1.5,38,2.4,7,healthy,5
gpt54_mini_dinner_306,gpt54_mini,dinner,Eggplant Parmesan,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"[""800 g eggplant, raw"", ""2 tbsp olive oil"", ""1 tsp salt"", ""200 g wholemeal breadcrumbs"", ""2 pieces egg, raw"", ""50 g wheat flour, wholemeal"", ""500 g tomato passata"", ""2 cloves garlic, raw"", ""10 g basil, fresh"", ""1 tsp dried oregano"", ""200 g mozzarella cheese, reduced fat"", ""40 g parmesan cheese, grated"", ""1 tbsp rapeseed oil""]","Preheat the oven to 200 C and line two baking trays with baking paper. Slice the eggplants into 1 cm rounds, sprinkle them with half the salt, and let them sit for 15 minutes so excess moisture can draw out. Pat the slices dry with paper towels, then brush lightly with the olive oil. Set up three shallow bowls with wholemeal flour, beaten eggs, and wholemeal breadcrumbs. Coat each eggplant slice first in flour, then egg, then breadcrumbs, pressing gently so the crumbs stick. Arrange the slices on the trays, drizzle with a little rapeseed oil, and bake for about 20 minutes, turning once halfway through, until golden and tender. While the eggplant bakes, warm the passata in a saucepan with the garlic and oregano over medium heat for 10 minutes, then stir in the chopped basil. Spread a thin layer of tomato sauce in a medium baking dish, add a layer of baked eggplant, then a little more sauce, half the mozzarella, and some parmesan. Repeat with the remaining eggplant, sauce, mozzarella, and parmesan. Bake for 20 to 25 minutes until bubbling and lightly browned on top. Rest for 10 minutes before serving so the layers set neatly.",4,1870,92,83,180,29,38,42,6.8,1870,14.2,420,1720,4480,10.1,58,74,560,2.6,13.4,42,210,4.1,1.4,2.7,13.5,2.1,7,healthy,5
gpt54_mini_dinner_307,gpt54_mini,dinner,Eggplant Parmesan,Baked Eggplant Parmesan with Tomato Basil and Light Mozzarella,"[""700 g eggplant, raw"", ""30 g whole wheat breadcrumbs"", ""40 g parmesan cheese, grated"", ""150 g mozzarella cheese, reduced fat"", ""2 piece egg, raw"", ""60 g onion, raw"", ""2 clove garlic, raw"", ""400 g tomatoes, canned, chopped"", ""20 g tomato paste"", ""15 ml olive oil"", ""10 g basil, fresh"", ""2 g dried oregano"", ""2 g salt"", ""1 g black pepper, ground""]","Preheat the oven to 200 C and line a baking tray with parchment paper. Slice the eggplants into 1 cm rounds, lightly salt them with part of the salt, and let them stand for 15 minutes so excess moisture can be blotted away. Pat the slices dry, then brush or rub them with half of the olive oil. Whisk the eggs in a shallow bowl. Mix the breadcrumbs with the parmesan in another bowl. Dip each eggplant slice in the egg, then coat it lightly in the breadcrumb mixture and place it on the prepared tray. Bake for about 20 minutes, turning halfway through, until the slices are tender and lightly golden. While the eggplant bakes, heat the remaining olive oil in a saucepan over medium heat. Add the onion and cook for 5 minutes until softened, then add the garlic and cook for 1 minute more. Stir in the chopped tomatoes, tomato paste, oregano, black pepper, and the remaining salt. Simmer gently for 15 minutes until the sauce is thick and fragrant, then stir in the basil. Reduce the oven to 190 C. Spread a thin layer of sauce in a baking dish, add a layer of baked eggplant, spoon over more sauce, and scatter over some mozzarella. Repeat the layers, finishing with sauce and the remaining mozzarella and parmesan. Bake for 20 to 25 minutes until bubbling and browned on top. Let the dish rest for 10 minutes before serving so it slices neatly.",4,1280,73,72,92,29,31,22,4.6,1620,8.4,210,1320,3150,7.2,62,52,340,3.2,8.6,48,190,4.1,0.52,2.4,9.1,1.1,8,moderate,4
gpt54_mini_dinner_308,gpt54_mini,dinner,Eggplant Parmesan,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"[""800 g eggplant, raw"", ""2 tbsp olive oil"", ""150 g onion, raw"", ""3 cloves garlic, raw"", ""500 g tomatoes, canned, crushed"", ""30 g tomato paste"", ""10 g fresh basil leaves"", ""1 tsp dried oregano"", ""1 tsp salt"", ""0.5 tsp black pepper, ground"", ""100 g wholemeal breadcrumbs"", ""40 g wheat flour, wholemeal"", ""2 pieces egg, raw"", ""60 ml skimmed milk"", ""120 g mozzarella cheese, reduced fat"", ""30 g parmesan cheese, grated"", ""20 g fresh parsley""]","Preheat the oven to 200 C and line two baking trays with baking paper. Slice the eggplants into 1 cm rounds, brush both sides lightly with 1 tablespoon of the olive oil, and place them on the trays. Bake for about 20 minutes, turning once, until they are softened and lightly browned. While the eggplant bakes, heat the remaining olive oil in a pan over medium heat. Add the onion and cook for 5 to 7 minutes until soft and translucent, then add the garlic and cook for 1 minute more. Stir in the crushed tomatoes, tomato paste, oregano, half of the basil, salt, and black pepper. Simmer gently for 15 minutes until slightly thickened. In a shallow bowl, whisk the eggs with the skimmed milk. In another bowl, mix the wholemeal breadcrumbs and wholemeal flour. Dip each baked eggplant slice into the egg mixture, then coat lightly in the breadcrumb mixture. Arrange half of the coated eggplant in a baking dish, spoon over some sauce, and scatter over half of the mozzarella. Repeat with the remaining eggplant, sauce, and mozzarella. Finish with the parmesan on top. Bake for 20 to 25 minutes at 190 C until bubbling and golden on top. Rest for 10 minutes, then garnish with the remaining basil and the parsley before serving.",4,1640,76,78,151,30,38,33,6.2,1750,8.4,340,1230,2850,7.1,58,52,360,2.6,9.4,54,210,2.7,0.8,2.3,12.1,1.4,9,moderate,5
gpt54_mini_dinner_309,gpt54_mini,dinner,Eggplant Parmesan,Baked Eggplant Parmesan with Tomato Basil Sauce,"[""700 g eggplant, raw"", ""2 g salt, table"", ""30 g whole wheat breadcrumbs"", ""25 g wheat flour, whole grain"", ""1 piece egg, raw"", ""15 ml water"", ""20 g parmesan cheese, grated"", ""80 g mozzarella cheese, part skim"", ""15 ml olive oil"", ""10 g onion, raw"", ""2 cloves garlic, raw"", ""400 g tomatoes, canned, crushed"", ""10 g tomato paste"", ""5 g basil, fresh"", ""1 g black pepper, ground""]","Preheat the oven to 220 C and line two baking trays with parchment paper. Slice the eggplant into 1 cm rounds, sprinkle lightly with the salt, and let them sit for 10 minutes so excess moisture can be blotted away. Pat the slices dry with paper towels. In one shallow bowl, mix the whole wheat breadcrumbs with the parmesan. In a second bowl, whisk the egg with the water. Lightly dust each eggplant slice with the whole grain flour, dip it into the egg mixture, then press it into the breadcrumb mixture. Arrange the coated slices on the trays, brush or drizzle with half of the olive oil, and bake for 20 minutes, turning once halfway through, until golden and tender. While the eggplant bakes, warm the remaining olive oil in a saucepan over medium heat. Cook the onion for 4 to 5 minutes until soft, then add the garlic and cook for 30 seconds more. Stir in the crushed tomatoes, tomato paste, basil, and black pepper, then simmer gently for 12 to 15 minutes until slightly thickened. Reduce the oven to 200 C. Spread a thin layer of sauce in a baking dish, add a layer of baked eggplant, spoon over more sauce, and scatter on some mozzarella. Repeat with the remaining eggplant, sauce, and mozzarella, finishing with the last of the parmesan. Bake for 15 to 18 minutes until bubbling and lightly browned on top. Let it rest for 10 minutes before serving so the layers set and the flavours deepen.",4,1040,54,46,104,16,31,28,4.2,880,7.6,170,950,2800,5.4,40,28,420,1.5,6.2,42,180,1.7,0.9,1.2,8.4,1.1,7,moderate,5
gpt54_mini_dinner_310,gpt54_mini,dinner,Eggplant Parmesan,Baked Eggplant Parmesan with Tomato Basil Sauce and Mozzarella,"[""600 g eggplant"", ""2 g salt"", ""2 piece egg, raw"", ""60 g wholemeal breadcrumbs"", ""30 g wheat flour, wholemeal"", ""25 g parmesan cheese"", ""2 tbsp olive oil"", ""1 tbsp olive oil"", ""1 piece onion"", ""2 clove garlic"", ""400 g canned chopped tomatoes"", ""20 g tomato paste"", ""5 g sugar"", ""5 g dried oregano"", ""15 g fresh basil"", ""125 g mozzarella cheese"", ""10 g fresh parsley""]","Preheat the oven to 200 C and line two baking trays with parchment paper. Slice the eggplants into 1 cm rounds, sprinkle with the salt, and leave them for 15 minutes so they release moisture. Pat them dry with kitchen paper. Beat the eggs in a shallow bowl. Mix the wholemeal breadcrumbs, wholemeal flour, and grated parmesan in another bowl. Dip each eggplant slice in the egg, then coat it in the crumb mixture. Place the slices on the trays, brush lightly with 2 tablespoons of olive oil, and bake for 20 to 25 minutes, turning once halfway through, until golden and tender. While the eggplant bakes, heat 1 tablespoon of olive oil in a saucepan over medium heat. Cook the onion for 5 to 7 minutes until soft, then add the garlic and cook for 1 minute more. Stir in the chopped tomatoes, tomato paste, sugar, oregano, and half of the basil. Simmer gently for 15 minutes until slightly thickened. Reduce the oven to 190 C. Spread a thin layer of sauce in a baking dish, add a layer of baked eggplant, spoon over more sauce, and scatter over some mozzarella. Repeat until all ingredients are used, finishing with sauce and the remaining mozzarella. Bake for 15 to 20 minutes until bubbling and lightly browned on top. Rest for 10 minutes before serving, then finish with the remaining basil and chopped parsley.",4,1460,72,73,124,26,31,23,4.8,1450,9.2,220,1360,3400,8.0,48,58,420,3.2,9.5,48,170,2.5,0.9,2.4,10.8,1.4,8,moderate,5
gpt54_mini_dinner_311,gpt54_mini,dinner,Empanadas,"Baked Chicken, Black Bean and Spinach Empanadas","[""300 g wholemeal wheat flour"", ""60 g plain yogurt, low fat"", ""60 ml water"", ""30 ml olive oil"", ""1 piece egg, raw"", ""3 g salt"", ""250 g chicken breast, skinless"", ""150 g black beans, canned, drained"", ""80 g onion, raw"", ""1 piece garlic clove, raw"", ""100 g spinach, raw"", ""80 g red bell pepper, raw"", ""10 g tomato paste"", ""5 g ground cumin"", ""2 g smoked paprika"", ""1 g black pepper"", ""20 g parsley, fresh"", ""30 g cheddar cheese, reduced fat"", ""10 ml olive oil"", ""1 piece egg, raw""]","Preheat the oven to 200 C and line a baking tray with parchment paper. To make the dough, mix the wholemeal flour and salt in a bowl, then rub in the olive oil. Stir in the yogurt, egg and water and bring the mixture together into a smooth dough. Knead briefly until supple, then cover and rest for 15 minutes. While the dough rests, heat 10 ml olive oil in a pan over medium heat. Add the onion and red pepper and cook for 5 minutes until softened. Add the garlic, cumin and smoked paprika and cook for 30 seconds until fragrant. Add the chicken and cook over medium-high heat for 6 to 8 minutes, stirring, until no pink remains. Stir in the tomato paste, black beans and spinach and cook for 2 minutes until the spinach wilts and the filling looks moist but not wet. Remove from the heat and mix in the parsley and reduced-fat cheddar, then let the filling cool for 10 minutes. Roll the dough out on a lightly floured surface to about 3 mm thick and cut into 10 to 12 circles. Spoon the filling onto one side of each circle, fold over and press the edges together firmly, then crimp with a fork. Brush the empanadas with the second egg, place them on the tray and bake for 18 to 22 minutes until golden brown and crisp. Let them cool for 5 minutes before serving so the filling settles.",6,2235,142,75,247,18,14,38,5.4,420,18,380,1650,2750,13.5,65,145,520,3.2,8.5,85,420,3.1,1.8,1.7,38,2.9,6,moderate,5
gpt54_mini_dinner_312,gpt54_mini,dinner,Empanadas,Baked Chicken and Black Bean Empanadas with Spinach and Mild Tomato Salsa,"[""300 g wholemeal flour"", ""150 g plain white flour"", ""5 g salt"", ""80 ml olive oil"", ""180 ml warm water"", ""1 piece egg, raw"", ""250 g chicken breast, raw, skinless"", ""1 tbsp olive oil"", ""1 piece onion, raw"", ""2 cloves garlic, raw"", ""1 piece red bell pepper, raw"", ""150 g black beans, cooked, drained"", ""60 g spinach, raw"", ""150 g tomato passata"", ""2 g ground cumin"", ""2 g smoked paprika"", ""1 g black pepper, ground"", ""30 g low-fat cheddar cheese"", ""1 piece egg, raw"", ""15 ml milk, semi-skimmed""]","Preheat the oven to 200 degrees C and line a baking tray with baking paper. To make the dough, mix the wholemeal flour, white flour and salt in a large bowl, then rub in the olive oil until the mixture looks sandy. Add the warm water and egg, then bring everything together into a smooth dough. Knead briefly for 2 to 3 minutes, cover, and rest for 20 minutes. While the dough rests, heat the olive oil in a pan over medium heat and cook the chicken for 6 to 8 minutes until no longer pink. Add the onion, garlic and red pepper and cook for another 5 minutes until softened. Stir in the black beans, spinach, tomato passata, cumin, smoked paprika and black pepper, then cook for 2 to 3 minutes until the filling is thick and not watery. Remove from the heat and let it cool slightly, then stir in the grated cheese. Roll the dough out thinly on a lightly floured surface and cut into 8 to 10 circles. Spoon the filling onto one side of each circle, fold over, and press the edges firmly to seal. Brush the tops with the beaten egg mixed with milk, then bake for 18 to 22 minutes until golden brown and crisp. Serve warm with a simple salad or extra salsa.",4,1998,126,69,223,15,18,28,5.6,510,18.4,315,1510,2380,11.2,34,116,420,2.6,11.8,96,340,2.4,1.6,1.7,32,2.8,6,healthy,5
gpt54_mini_dinner_313,gpt54_mini,dinner,Empanadas,Baked Chicken and Spinach Empanadas with Tomato and Sweet Corn,"[""300 g Whole-wheat flour"", ""75 g Butter, unsalted"", ""150 ml Water"", ""1 piece Egg, raw"", ""250 g Chicken breast, without skin"", ""1 tbsp Olive oil"", ""1 piece Onion, raw"", ""2 cloves Garlic, raw"", ""150 g Spinach, raw"", ""100 g Sweet corn, canned, drained"", ""80 g Tomato, diced, canned"", ""1 tsp Paprika, sweet"", ""1 tsp Cumin, ground"", ""2 g Black pepper, ground"", ""4 g Salt, table"", ""1 piece Egg, raw""]","Preheat the oven to 200 C and line a baking tray with baking paper. To make the dough, rub the butter into the whole-wheat flour until the mixture looks like fine crumbs, then add the water and one egg and mix just until a soft dough forms. Wrap it and rest it for 20 minutes while you prepare the filling. Heat the olive oil in a pan over medium heat, then cook the diced onion for 5 minutes until softened. Add the garlic and chicken and cook for 6 to 8 minutes, stirring often, until the chicken is no longer pink. Stir in the spinach and cook until wilted, then add the corn, canned tomato, paprika, cumin, black pepper, and salt. Let the filling simmer for 3 to 4 minutes so it becomes moist but not wet, then cool it slightly. Roll the dough out on a lightly floured surface and cut into 10 to 12 circles. Place a spoonful of filling on each circle, fold over to form half-moons, and press the edges firmly to seal. Arrange the empanadas on the tray, brush the tops with the remaining beaten egg, and bake for 20 to 25 minutes until golden brown and crisp. Serve warm with a simple salad if desired.",6,2360,117,88,267,35,16,27,6.2,220,14.5,245,1350,2350,9.2,52,128,610,2.8,7.4,32,185,2.0,1.1,1.4,24,1.8,7,moderate,5
gpt54_mini_dinner_314,gpt54_mini,dinner,Empanadas,Baked Chicken and Black Bean Empanadas with Spinach and Sweet Pepper,"[""300 g wholemeal wheat flour"", ""50 g plain white flour"", ""5 g salt"", ""80 ml olive oil"", ""120 ml water"", ""1 piece egg, raw"", ""250 g chicken breast, skinless, raw"", ""150 g black beans, cooked, drained"", ""80 g onion, raw"", ""100 g red bell pepper, raw"", ""60 g baby spinach, raw"", ""2 cloves garlic, raw"", ""10 g ground cumin"", ""5 g smoked paprika"", ""2 g black pepper, ground"", ""15 ml lemon juice"", ""20 g tomato paste"", ""1 tbsp olive oil"", ""1 piece egg yolk, raw""]","Preheat the oven to 200 C and line a baking tray with baking paper. Make the dough by mixing the wholemeal flour, white flour, and salt in a bowl, then rub in the olive oil and add the water gradually until a soft dough forms. Knead briefly until smooth, cover, and let it rest for 20 minutes. While the dough rests, heat 1 tbsp olive oil in a pan over medium heat and cook the onion and red pepper for 5 minutes until softened. Add the garlic, cumin, smoked paprika, and black pepper, then stir for 30 seconds until fragrant. Add the chicken breast and cook over medium-high heat for 6 to 8 minutes, stirring, until the chicken is no longer pink. Stir in the black beans, spinach, tomato paste, and lemon juice, then cook for 2 minutes until the spinach wilts and the filling looks moist but not watery. Cool the filling for 10 minutes. Roll out the dough on a lightly floured surface and cut it into 8 circles. Spoon the filling onto one half of each circle, fold over, and seal the edges firmly with a fork. Brush the tops with the egg yolk and place the empanadas on the tray. Bake for 18 to 22 minutes, until golden brown and crisp. Let them stand for 5 minutes before serving so the filling settles.",4,1810,114,70,171,14,16,29,5.8,290,15.2,240,1350,2400,10.4,35,115,260,1.6,11.2,95,260,1.2,1.1,0.9,31,2.0,6,healthy,5
gpt54_mini_dinner_315,gpt54_mini,dinner,Empanadas,Baked Chicken and Black Bean Empanadas with Sweet Pepper and Spinach,"[""300 g whole wheat flour"", ""100 g plain white flour"", ""5 g fine salt"", ""80 g olive oil"", ""150 ml water"", ""1 piece egg"", ""1 piece onion"", ""2 cloves garlic"", ""250 g chicken breast, cooked"", ""150 g canned black beans, drained"", ""100 g red bell pepper"", ""60 g spinach"", ""100 g canned chopped tomatoes"", ""15 g tomato paste"", ""5 g ground cumin"", ""3 g smoked paprika"", ""2 g black pepper"", ""20 g low fat cheddar cheese"", ""10 ml olive oil""]","Preheat the oven to 200 C and line a baking tray with baking paper. To make the dough, mix the whole wheat flour, white flour and salt in a large bowl, then rub in the olive oil until the mixture looks like damp crumbs. Add the water gradually and bring it together into a smooth dough. Knead briefly, cover, and rest for 20 minutes. While the dough rests, heat the olive oil in a pan over medium heat and cook the onion for 5 minutes until softened. Add the garlic and red bell pepper and cook for another 3 minutes. Stir in the cooked chicken, black beans, tomatoes, tomato paste, cumin, paprika and black pepper, then simmer for 6 to 8 minutes until thick and not watery. Fold in the spinach and cook just until wilted, then remove from the heat and let the filling cool. Roll the dough out to about 3 mm thick and cut into 10 to 12 circles. Spoon a modest amount of filling into the center of each circle, add a little cheddar cheese, fold over and seal the edges firmly with a fork. Brush the tops with beaten egg and bake for 18 to 22 minutes until golden brown and crisp. Serve warm with a simple salad or steamed vegetables.",6,2280,121,92,231,21,18,38,6.2,390,18.4,310,1550,2360,11.2,38,98,420,1.8,15.4,96,410,3.4,1.6,1.8,33,2.2,6,healthy,5
