recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gemini_flash_dinner_527,gemini_flash,dinner,Pierogies,"Hearty Whole Wheat Pierogies with Lentil and Mushroom Filling, Dill Yogurt Sauce","[""300 g Whole wheat flour"", ""150 ml Water, lukewarm"", ""1 tbsp Olive oil, extra virgin"", ""2 g Salt"", ""150 g Brown lentils, dried"", ""500 ml Water (for cooking lentils)"", ""200 g Cremini mushrooms, fresh"", ""100 g Yellow onion, fresh"", ""2 cloves Garlic, fresh"", ""100 g Spinach, fresh"", ""1 tbsp Olive oil, extra virgin"", ""2 g Salt"", ""0.5 g Black pepper, ground"", ""200 g Greek yogurt, plain, 2% fat"", ""15 g Fresh dill, chopped"", ""15 ml Lemon juice, fresh"", ""1 g Salt"", ""0.2 g Black pepper, ground"", ""1 tbsp Olive oil, extra virgin (for pan-frying)""]","First, prepare the dough. In a large bowl, combine the whole wheat flour and 2 grams of salt. Gradually add the lukewarm water and 1 tablespoon of olive oil, mixing until a shaggy dough forms. Turn the dough out onto a lightly floured surface and knead for 5-7 minutes until smooth and elastic. Cover with a clean cloth and let rest for 30 minutes while you prepare the filling. To make the filling, rinse the dried brown lentils thoroughly, then place them in a pot with 500 ml of water and bring to a boil. Reduce heat and simmer for 20-25 minutes, or until tender. Drain any excess liquid. While the lentils cook, finely dice the yellow onion and mince the garlic. Slice the cremini mushrooms thinly. Heat 1 tablespoon of olive oil in a large pan over medium heat. Add the diced onion and cook until softened, about 5 minutes. Add the minced garlic and sliced mushrooms, cooking until the mushrooms have released their liquid and are browned, about 8-10 minutes. Stir in the fresh spinach and cook until wilted. Remove from heat and combine the cooked vegetables with the drained lentils in a bowl. Season with 2 grams of salt and 0.5 grams of black pepper, mixing well. Allow the filling to cool slightly. To assemble the pierogies, divide the rested dough into two equal portions. On a lightly floured surface, roll out one portion of dough to about 2 mm thickness. Use a 7-8 cm round cookie cutter or a glass to cut out circles. Place a spoonful of the lentil and mushroom filling in the center of each dough circle. Fold the dough over to form a half-moon shape, then crimp the edges firmly with your fingers or a fork to seal. Repeat with the remaining dough and filling. Bring a large pot of salted water to a rolling boil. Carefully drop the pierogies into the boiling water, cooking in batches to avoid overcrowding. Cook for 3-4 minutes after they float to the surface, ensuring the dough is cooked through. Using a slotted spoon, remove the cooked pierogies and set aside. For the dill yogurt sauce, combine the Greek yogurt, chopped fresh dill, fresh lemon juice, 1 gram of salt, and 0.2 grams of black pepper in a small bowl, mixing well. In a large non-stick pan, heat 1 tablespoon of olive oil over medium-high heat. Add the boiled pierogies and pan-fry for 2-3 minutes per side, until lightly golden and slightly crispy. Serve the hot pierogies immediately with a generous dollop of the fresh dill yogurt sauce.",4,2050,95,40,290,5,12,68,5,480,20,380,950,2100,9,25,60,500,0.5,8,40,500,1.5,1.2,0.8,9,0.9,9,healthy,7
gemini_flash_dinner_528,gemini_flash,dinner,Pierogies,Whole Wheat Spinach and Feta Pierogies with Caramelized Onions,"[""250 g Whole wheat flour"", ""100 ml Water, lukewarm"", ""1 piece Egg, raw, large"", ""15 ml Olive oil"", ""3 g Salt, table"", ""300 g Potato, raw, unspecified"", ""200 g Spinach, fresh"", ""100 g Feta cheese"", ""150 g Onion, raw"", ""10 g Garlic, raw"", ""2 g Black pepper, ground"", ""5 ml Olive oil"", ""5 ml Olive oil"", ""100 g Greek yogurt, plain, low fat"", ""5 g Dill, fresh""]","To prepare the dough, combine the whole wheat flour, 15 ml of olive oil, the egg, and salt in a large bowl. Gradually add the lukewarm water, mixing until a shaggy dough forms. Turn the dough out onto a lightly floured surface and knead for 5-7 minutes until it is smooth and elastic. Cover the dough with a clean cloth and let it rest for at least 30 minutes at room temperature. For the filling, boil the potatoes in salted water until very tender, then drain and mash them thoroughly. While the potatoes cook, heat 5 ml of olive oil in a pan over medium heat. Add the sliced onion and cook slowly, stirring occasionally, for 15-20 minutes until deeply caramelized and sweet; set aside half of the caramelized onions for garnish. Mince the garlic and add it to the pan with the remaining caramelized onions, cooking for another minute until fragrant. Add the fresh spinach to the pan and cook until just wilted, then squeeze out any excess liquid. In a large bowl, combine the mashed potatoes, wilted spinach, garlic-onion mixture, crumbled feta cheese, and black pepper. Mix well and adjust seasoning if needed. To assemble the pierogies, divide the rested dough into two portions. Roll out one portion on a lightly floured surface to a thickness of about 2 mm. Use a 7-8 cm round cookie cutter or glass to cut out circles. Place about a teaspoon of the filling in the center of each circle. Fold the dough over the filling to create a semi-circle and firmly crimp the edges shut with your fingers or a fork to seal. Repeat with the remaining dough and filling. Bring a large pot of lightly salted water to a rolling boil. Carefully drop the pierogies into the boiling water, a few at a time, ensuring not to overcrowd the pot. Cook for 2-4 minutes, or until they float to the surface and are cooked through. Remove with a slotted spoon. For serving, you can either serve the pierogies directly after boiling, or for a crispier texture, heat the remaining 5 ml of olive oil in a frying pan over medium heat and pan-fry the boiled pierogies for 2-3 minutes per side until golden brown. Serve the pierogies warm, topped with a dollop of low-fat Greek yogurt, the reserved caramelized onions, and a sprinkle of fresh dill.",4,1825,79.2,56.9,258.1,21.7,18.6,40.2,5.8,800,12,250,1100,2400,6,30,70,550,1.5,6,50,250,2.5,0.6,1,5,0.6,4,healthy,7
gemini_flash_dinner_529,gemini_flash,dinner,Pierogies,"Hearty Whole Wheat Pierogies with Potato, Spinach, and Caramelized Onions","[""300 g Flour, whole wheat"", ""1 piece Egg, raw, unspecified"", ""120 ml Water, warm"", ""15 ml Olive oil, extra virgin"", ""5 g Salt, table"", ""500 g Potato, raw, unspecified, peeled"", ""200 g Spinach, fresh"", ""100 g Onion, yellow, raw"", ""15 ml Olive oil, extra virgin"", ""100 g Cottage cheese, low fat, 1.5% fat"", ""2 g Salt, table"", ""1 g Black pepper, ground"", ""100 g Greek yogurt, plain, 0.2% fat"", ""15 g Dill, fresh"", ""50 g Onion, yellow, raw"", ""5 ml Olive oil, extra virgin""]","To prepare the dough, combine the whole wheat flour and 5 grams of salt in a large bowl. In a separate small bowl, whisk together the egg, warm water, and 15 ml of olive oil. Gradually add the wet ingredients to the dry ingredients, mixing until a shaggy dough forms. Turn the dough out onto a lightly floured surface and knead for 5-7 minutes until it becomes smooth and elastic. Cover the dough with a clean cloth and let it rest for at least 30 minutes at room temperature.

While the dough rests, prepare the filling. Peel and cut the potatoes into even pieces, then boil them in lightly salted water until very tender, about 15-20 minutes. Drain well and mash thoroughly. In a separate pan, heat 15 ml of olive oil over medium heat. Add 100 g of chopped yellow onion and sauté until softened and translucent, about 5 minutes. Add the fresh spinach and cook until it wilts completely, squeezing out any excess liquid. Combine the mashed potatoes, sautéed onion and spinach, low-fat cottage cheese, 2 grams of salt, and black pepper in a bowl. Mix well and set aside to cool.

Once the dough has rested, divide it into two portions. Roll out one portion on a lightly floured surface until it is about 2-3 mm thick. Use a round cookie cutter or a glass rim (about 7-8 cm diameter) to cut out circles. Place about 1 tablespoon of the potato and spinach filling in the center of each circle. Fold the dough over to form a semicircle and pinch the edges firmly to seal, creating the classic pierogi shape. Repeat with the remaining dough and filling.

Bring a large pot of lightly salted water to a rolling boil. Carefully drop the pierogies into the boiling water in batches, making sure not to overcrowd the pot. Cook for 3-5 minutes, or until they float to the surface and are cooked through. Remove the cooked pierogies with a slotted spoon and set aside.

For the topping, thinly slice the remaining 50 g of yellow onion. In a large frying pan, heat 5 ml of olive oil over medium-low heat. Add the sliced onions and cook slowly, stirring occasionally, until they are deeply caramelized and tender, about 15-20 minutes. You may briefly pan-fry the boiled pierogies with the caramelized onions for an extra layer of flavor and texture, if desired.

Finally, chop the fresh dill and stir it into the Greek yogurt. Serve the pierogies hot, topped with the caramelized onions and a dollop of the dill Greek yogurt.",4,1920,85.4,38.1,301.6,6.0,22.0,47.7,7.0,400,12,250,800,3000,8,80,100,700,2,10,100,300,2,1.0,0.8,12.0,1.5,6,healthy,6
gemini_flash_dinner_530,gemini_flash,dinner,Pierogies,"Whole Wheat Pierogies with Spinach, Feta & Caramelized Onions","[""300 g Whole wheat flour"", ""100 ml Water, warm"", ""1 piece Egg, raw"", ""1 tbsp Olive oil"", ""5 g Salt"", ""400 g Potato, raw, peeled"", ""200 g Spinach, fresh"", ""100 g Feta cheese, light"", ""50 g Onion, raw"", ""2 cloves Garlic, raw"", ""1 g Black pepper, ground"", ""150 g Onion, raw"", ""1 tbsp Olive oil"", ""200 g Greek yogurt, plain, low fat"", ""15 g Dill, fresh"", ""1 tbsp Lemon juice, fresh"", ""1 g Salt""]","To prepare the dough, combine the whole wheat flour and 5g of salt in a large bowl. In a separate bowl, whisk together the warm water, egg, and 1 tbsp olive oil. Gradually add the wet ingredients to the dry, mixing until a shaggy dough forms. Turn the dough out onto a lightly floured surface and knead for 5-7 minutes until it becomes smooth and elastic. Cover the dough and let it rest for at least 30 minutes at room temperature. For the filling, boil the peeled potatoes until very tender, then drain and mash them thoroughly. While the potatoes cook, sauté the fresh spinach in a pan until wilted, then squeeze out as much excess water as possible and chop it finely. Finely dice the 50g onion and mince the garlic cloves; sauté them in a small amount of olive oil until softened. In a large bowl, combine the mashed potatoes, chopped spinach, crumbled feta cheese, sautéed onion and garlic, and 1g black pepper. Mix everything well and adjust seasoning if needed. To assemble the pierogies, divide the rested dough into two portions. Roll out one portion at a time on a lightly floured surface until it is about 2-3mm thick. Use a round cutter (about 7-8cm diameter) to cut out circles. Place about a tablespoon of filling onto the center of each circle, fold the dough over to form a half-moon, and crimp the edges firmly with a fork to seal. Repeat with the remaining dough and filling. Bring a large pot of salted water to a rolling boil. Carefully drop the pierogies into the boiling water in batches, making sure not to overcrowd the pot. Cook for 3-5 minutes after they float to the surface, until cooked through. While the pierogies cook, prepare the caramelized onions. Slice the 150g onion thinly and sauté it in 1 tbsp olive oil over medium-low heat for 15-20 minutes, stirring occasionally, until deeply golden brown and sweet. For the dill sauce, combine the low-fat Greek yogurt, finely chopped fresh dill, fresh lemon juice, and 1g salt. Stir until well combined. Serve the hot pierogies topped with a generous portion of caramelized onions and a dollop of the fresh Greek yogurt dill sauce.",4,1950,105,50,300,17,15,50,8,950,10,240,700,1800,4.5,30,40,600,1.5,6,70,420,1.5,0.5,0.7,7,0.9,-2,healthy,7
gemini_flash_dinner_531,gemini_flash,dinner,Pizza,Mediterranean Chicken and Spinach Whole Wheat Pizza,"[""200 g Whole wheat flour"", ""100 ml Lukewarm water"", ""5 g Active dry yeast"", ""5 ml Olive oil"", ""3 g Salt"", ""200 g Canned crushed tomatoes, no added salt"", ""1 clove Garlic, raw"", ""5 g Dried oregano"", ""5 g Dried basil"", ""200 g Chicken breast, raw"", ""100 g Bell pepper, red, raw"", ""75 g White onion, raw"", ""50 g Mushroom, white, raw"", ""100 g Fresh spinach, raw"", ""100 g Mozzarella cheese, part-skim, shredded"", ""5 ml Olive oil"", ""1 g Black pepper, ground""]","Start by preparing the dough. In a large bowl, combine the whole wheat flour, active dry yeast, and salt. Gradually add the lukewarm water and 5 ml of olive oil, mixing until a shaggy dough forms. Turn the dough out onto a lightly floured surface and knead for 5-7 minutes until smooth and elastic. Place the dough in a lightly oiled bowl, cover with a clean cloth, and let it rise in a warm place for about 1 hour, or until doubled in size. While the dough is rising, prepare the toppings. Preheat a pan over medium heat with the remaining 5 ml of olive oil. Dice the chicken breast into small pieces and cook until lightly browned and cooked through, then remove from the pan. Mince the garlic and finely chop the red bell pepper, white onion, and mushrooms. In the same pan, sauté the chopped onion, bell pepper, and mushrooms until softened, about 5-7 minutes. Stir in the minced garlic for the last minute. Season with black pepper. In a small bowl, combine the crushed tomatoes with dried oregano and dried basil for the pizza sauce. Once the dough has risen, punch it down gently and roll it out on a lightly floured surface into a roughly 30 cm circle. Transfer the dough to a baking sheet lined with parchment paper. Spread the tomato sauce evenly over the dough, leaving a small border for the crust. Distribute the cooked chicken pieces, sautéed vegetables, and fresh spinach leaves over the sauce. Sprinkle the shredded part-skim mozzarella cheese evenly over the toppings. Preheat your oven to 220°C (425°F). Bake the pizza for 15-20 minutes, or until the crust is golden brown and the cheese is melted and bubbly. Let the pizza cool slightly before slicing and serving.",4,1350,105,35,165,12,10,35,4,800,12,250,1500,2000,8,50,80,700,0.5,5,100,250,2,0.8,0.7,15,1.2,5,healthy,7
gemini_flash_dinner_532,gemini_flash,dinner,Pizza,Wholesome Chicken & Mediterranean Veggie Pizza,"[""180 g Pizza base, whole wheat, thin crust"", ""100 g Tomato sauce, unsweetened, low sodium"", ""180 g Chicken breast, skinless, raw"", ""100 g Bell pepper, red, raw"", ""180 g Mushroom, white, raw"", ""100 g Spinach, fresh, raw"", ""50 g Onion, yellow, raw"", ""80 g Mozzarella, reduced fat (17% fat)"", ""8 g Olive oil"", ""5 g Oregano, dried"", ""2 g Garlic powder"", ""0.5 g Black pepper, ground""]","Preheat your oven to 200°C (390°F). Pat the raw chicken breast dry and slice it into thin strips. Heat a small non-stick pan over medium-high heat with a drizzle of olive oil, then sauté the chicken strips until fully cooked through and lightly browned, about 5-7 minutes. Set aside. Prepare the vegetables by slicing the bell pepper, mushrooms, and onion thinly. Lightly sauté the onions and mushrooms for 3-4 minutes until slightly softened, then add the spinach and cook until wilted. Spread the low-sodium tomato sauce evenly over the whole wheat pizza base, leaving a small border for the crust. Sprinkle the garlic powder and oregano over the sauce. Evenly distribute the cooked chicken strips and the sautéed vegetables over the sauce. Grate or thinly slice the reduced-fat mozzarella and sprinkle it over the toppings. Drizzle the remaining olive oil lightly over the pizza. Bake for 12-15 minutes, or until the crust is golden brown and the cheese is melted and bubbly. Let the pizza cool for a few minutes before slicing and serving. Season with black pepper to taste.",4,1143,97,32,117,10,12,19,2.6,700,8,200,1200,1800,6,20,50,700,0.5,4,100,200,2.5,1,0.8,15,1.5,4,healthy,6
gemini_flash_dinner_533,gemini_flash,dinner,Pizza,Mediterranean Chicken and Spinach Whole Wheat Pizza,"[""250 g Whole wheat flour"", ""7 g Dried yeast, active"", ""150 ml Water, warm"", ""1 tbsp Olive oil"", ""5 g Salt"", ""150 g Tomato puree, unsweetened"", ""1 clove Garlic, raw"", ""100 g Chicken breast, skinless, raw"", ""80 g Bell pepper, red, raw"", ""60 g Red onion, raw"", ""50 g Mushrooms, white, raw"", ""100 g Spinach, fresh"", ""80 g Mozzarella cheese, light, shredded"", ""5 g Oregano, dried"", ""2 g Black pepper, ground""]","First, prepare the pizza dough. In a large bowl, combine the whole wheat flour, dried yeast, and salt. Gradually add the warm water and olive oil, mixing until a shaggy dough forms. Turn the dough out onto a lightly floured surface and knead for 5-7 minutes until smooth and elastic. Place the dough back into the bowl, cover with a clean cloth, and let it rise in a warm place for 60-90 minutes, or until doubled in size. While the dough rises, prepare the toppings. Slice the chicken breast into thin strips, finely chop the garlic, and dice the bell pepper, red onion, and mushrooms. In a pan, lightly sauté the chicken strips until cooked through, then set aside. Preheat your oven to 220°C (425°F). Once the dough has risen, punch it down gently and roll it out into a large circle on a lightly floured baking sheet or pizza stone. Spread the tomato puree evenly over the dough, leaving a small border for the crust. Sprinkle with chopped garlic and dried oregano. Distribute the cooked chicken, diced bell pepper, red onion, and mushrooms over the sauce. Top with fresh spinach and then sprinkle with the shredded light mozzarella cheese. Bake for 15-20 minutes, or until the crust is golden brown and the cheese is melted and bubbly. Garnish with a sprinkle of black pepper before serving.",4,1470,92,34,203,9,10,38,5.5,730,6.2,180,1300,2050,4,10,40,500,0.5,2.5,145,305,1,0.4,0.4,9.5,0.9,4,healthy,7
gemini_flash_dinner_534,gemini_flash,dinner,Pizza,Whole Wheat Chicken and Spinach Pizza,"[""300 g Whole wheat pizza dough, pre-made"", ""100 g Tomato passata, unsweetened"", ""150 g Mozzarella cheese, light, shredded"", ""200 g Chicken breast, cooked, shredded"", ""100 g Spinach, fresh"", ""80 g Bell pepper, red, fresh, sliced"", ""50 g Onion, red, fresh, thinly sliced"", ""30 g Mushrooms, fresh, sliced"", ""15 ml Olive oil, extra virgin"", ""5 g Garlic, fresh, minced"", ""2 g Oregano, dried"", ""1 g Black pepper, ground"", ""2 g Salt, table""]","Preheat your oven to 220 degrees Celsius. Lightly dust a pizza stone or baking sheet with a small amount of flour or cornmeal. Carefully unroll or stretch the whole wheat pizza dough onto the prepared surface. In a small bowl, combine the tomato passata with the minced garlic, dried oregano, and a pinch of black pepper, then spread this sauce evenly over the pizza dough, leaving a small border for the crust. Sprinkle half of the light mozzarella cheese over the sauce. Evenly distribute the shredded cooked chicken breast, fresh spinach, sliced red bell pepper, thinly sliced red onion, and sliced mushrooms over the cheese. Drizzle the olive oil lightly over the toppings, then sprinkle the remaining mozzarella cheese and the salt over the pizza. Carefully transfer the pizza to the preheated oven and bake for 12-15 minutes, or until the crust is golden brown and the cheese is bubbly and lightly browned. Remove from the oven, let it cool for a couple of minutes before slicing and serving warm.",4,1713,132,52,175,18,15,26,5.3,600,7,150,1000,1300,5,10,30,500,1.5,6,100,200,1.5,0.8,0.7,12,1,4,healthy,7
gemini_flash_dinner_535,gemini_flash,dinner,Pizza,Mediterranean Chicken & Veggie Whole Wheat Pizza,"[""200 g Whole wheat flour"", ""3 g Dried yeast"", ""120 ml Water, lukewarm"", ""10 ml Olive oil"", ""3 g Salt"", ""200 g Canned crushed tomatoes"", ""5 g Dried oregano"", ""2 g Black pepper, ground"", ""150 g Chicken breast, skinless, raw"", ""1 piece Red bell pepper, raw"", ""100 g Brown mushrooms, raw"", ""50 g Red onion, raw"", ""80 g Fresh spinach"", ""100 g Mozzarella cheese, reduced-fat"", ""5 ml Olive oil""]","To prepare the dough, combine the whole wheat flour, dried yeast, and 3g of salt in a large bowl. Gradually add the lukewarm water and 10 ml of olive oil, mixing until a shaggy dough forms. Knead on a lightly floured surface for about 5-7 minutes until smooth and elastic. Place the dough in a lightly oiled bowl, cover, and let it rise in a warm place for 60-90 minutes, or until doubled in size. While the dough rises, prepare the toppings: preheat a small pan with 5 ml olive oil over medium heat. Dice the chicken breast into small pieces and cook until no longer pink, then remove from the pan. Slice the red bell pepper, brown mushrooms, and red onion. In the same pan, sauté the bell pepper, mushrooms, and onion for 5-7 minutes until slightly softened. In a separate bowl, mix the canned crushed tomatoes with dried oregano and black pepper for the sauce. Once the dough has risen, punch it down gently and roll it out on a lightly floured surface to your desired pizza shape and thickness, approximately 30 cm in diameter. Transfer the dough to a baking sheet lined with parchment paper. Spread the tomato sauce evenly over the dough, leaving a small border for the crust. Distribute the cooked chicken, sautéed vegetables, and fresh spinach over the sauce. Top with the reduced-fat mozzarella cheese. Bake in a preheated oven at 220°C (425°F) for 12-18 minutes, or until the crust is golden brown and the cheese is melted and bubbly. Let the pizza cool for a few minutes before slicing and serving.",2,1405,107.5,37,170,12,20.2,34,5.1,718,12,419,1470,2660,8.3,32,116.9,680,0.2,7.3,237,320,1.6,1.17,1.37,30.6,1.8,5,healthy,7
gemini_flash_dinner_536,gemini_flash,dinner,Polenta,"Creamy Polenta with Sautéed Mushrooms, Spinach, and Garlic","[""150 g Whole grain cornmeal (polenta)"", ""750 ml Water"", ""200 ml Vegetable broth, low sodium"", ""30 g Parmesan cheese, grated"", ""1 tbsp Olive oil"", ""150 g Onion, yellow, chopped"", ""2 cloves Garlic, minced"", ""300 g Cremini mushrooms, sliced"", ""200 g Spinach, fresh"", ""5 g Thyme, fresh, chopped"", ""2 g Black pepper, ground"", ""1 g Salt""]","First, prepare the polenta. In a large saucepan, bring the water and vegetable broth to a boil over medium-high heat. Once boiling, slowly whisk in the whole grain cornmeal in a steady stream to prevent lumps. Reduce the heat to low, cover, and simmer for 20-25 minutes, stirring frequently every few minutes to prevent sticking, until the polenta is creamy and thick. If it becomes too thick, you can add a little more hot water or broth. Once cooked, stir in the grated Parmesan cheese, salt, and black pepper. While the polenta is cooking, prepare the mushroom and spinach topping. Heat the olive oil in a large frying pan over medium heat. Add the chopped onion and cook until softened, about 5 minutes. Add the minced garlic to the pan, cooking for another minute until fragrant. Add the sliced cremini mushrooms and fresh thyme, sautéing until the mushrooms release their liquid and brown, about 7-10 minutes. Finally, add the fresh spinach to the pan in batches if necessary, cooking until it wilts completely, which usually takes only 2-3 minutes. Serve the creamy polenta hot, topped generously with the sautéed mushrooms and spinach mixture.",2,946,38.4,26,140,7,10,17,1.8,400,4,150,400,1800,3,10,20,400,0.5,3,20,100,0.1,0.5,0.4,4,0.6,4,healthy,5
gemini_flash_dinner_537,gemini_flash,dinner,Polenta,"Creamy Polenta with Sautéed Garlic Mushrooms, Spinach, and Cherry Tomatoes","[""150 g Polenta, instant, dry"", ""750 ml Vegetable broth, low sodium"", ""14 g Olive oil"", ""250 g Mushrooms, cremini, fresh"", ""2 cloves Garlic, fresh"", ""200 g Spinach, fresh"", ""150 g Cherry tomatoes, fresh"", ""30 g Parmesan cheese, hard, grated"", ""0.8 g Salt, table"", ""0.5 g Black pepper, ground""]","Begin by preparing your vegetables; slice the cremini mushrooms, mince the garlic cloves, and halve the cherry tomatoes. In a medium saucepan, bring the vegetable broth to a gentle boil. Gradually whisk in the dry polenta, ensuring there are no lumps, then reduce the heat to low and continue to stir occasionally for 5-7 minutes, or until the polenta has thickened to a creamy consistency. Stir in half of the grated Parmesan cheese, season with a pinch of salt and pepper, and keep warm. While the polenta cooks, heat the olive oil in a large skillet over medium-high heat. Add the sliced mushrooms and sauté for 5-7 minutes until they are softened and lightly browned. Add the minced garlic and cook for another minute until fragrant. Stir in the fresh spinach and halved cherry tomatoes, cooking for 3-5 minutes until the spinach has wilted and the tomatoes are slightly tender. Season the sautéed vegetables with the remaining salt and black pepper to taste. To serve, spoon the creamy polenta onto plates and top generously with the sautéed mushroom, spinach, and cherry tomato mixture. Sprinkle the remaining Parmesan cheese over each serving.",2,932,42,26.1,138.5,7,12,14,1.8,320,6,105,350,1100,2.5,12,35,550,0.5,5.5,55,210,0.2,0.35,0.45,3.5,0.55,5,healthy,6
gemini_flash_dinner_538,gemini_flash,dinner,Polenta,Creamy Polenta with Sautéed Mixed Mushrooms and Wilted Spinach,"[""120 g Polenta, instant, uncooked"", ""600 ml Vegetable broth, low sodium"", ""15 ml Olive oil"", ""1 piece Onion, yellow, medium"", ""2 cloves Garlic, raw"", ""200 g Mushrooms, mixed, raw"", ""150 g Spinach, fresh, raw"", ""30 g Parmesan cheese, grated"", ""2 g Black pepper, ground"", ""1 g Salt, table""]","Begin by preparing the polenta. In a medium saucepan, bring the vegetable broth to a simmer over medium heat. Gradually whisk in the instant polenta, stirring constantly to prevent lumps. Reduce the heat to low and continue to stir occasionally for about 5-7 minutes, or until the polenta is creamy and thick. Stir in half of the grated Parmesan cheese, season with a pinch of salt and pepper, then cover and keep warm. While the polenta cooks, prepare the mushroom and spinach topping. Heat the olive oil in a large skillet over medium heat. Add the finely diced onion and sauté for 3-4 minutes until softened and translucent. Add the minced garlic and cook for another minute until fragrant. Add the sliced mixed mushrooms to the skillet and cook, stirring occasionally, for 7-10 minutes until they release their moisture and start to brown. Stir in the fresh spinach and cook until just wilted, about 2-3 minutes. Season the mushroom and spinach mixture with salt and pepper to taste. To serve, divide the creamy polenta between two bowls, spoon the sautéed mushroom and spinach mixture over the top, and sprinkle with the remaining grated Parmesan cheese.",2,821,33.1,27.7,116.7,7.6,9.5,13.7,3.9,350,6.5,120,450,1300,2.5,15,25,400,0.5,3.5,25,160,0.2,0.3,0.4,4.0,0.4,6,moderate,6
gemini_flash_dinner_539,gemini_flash,dinner,Polenta,Creamy Polenta with Mediterranean Chicken and Spinach Ragu,"[""200 g Instant polenta"", ""1000 ml Water"", ""200 ml Milk, low-fat, 1% fat"", ""1 tbsp Olive oil"", ""300 g Chicken fillet, without skin"", ""200 g Brown mushrooms"", ""150 g Bell pepper, red"", ""150 g Spinach, fresh"", ""50 g Onion, white"", ""20 g Garlic"", ""400 g Canned tomatoes, crushed"", ""2 g Salt"", ""1 g Black pepper, ground"", ""1 g Dried oregano"", ""10 g Parmesan cheese, grated""]","Begin by preparing your ingredients: dice the chicken fillet into bite-sized pieces, slice the brown mushrooms, dice the red bell pepper, finely chop the onion and garlic. Heat the olive oil in a large non-stick pan or pot over medium-high heat. Add the diced chicken and cook until it's browned on all sides and cooked through, about 5-7 minutes. Remove the chicken from the pan and set it aside. In the same pan, add the chopped onion and cook until softened and translucent, about 3-4 minutes. Stir in the minced garlic and cook for another minute until fragrant, being careful not to burn it. Add the sliced mushrooms and diced bell pepper to the pan. Sauté for about 5-7 minutes until the vegetables have softened and released some of their moisture. Pour in the crushed canned tomatoes, dried oregano, 1 gram of salt, and black pepper. Bring the mixture to a gentle simmer, then reduce the heat to low, cover, and let it cook for at least 15 minutes to allow the flavors to meld. While the ragu is simmering, prepare the polenta. In a separate large saucepan, bring 1000 ml of water and 200 ml of low-fat milk to a boil. Add the remaining 1 gram of salt. Gradually whisk in the instant polenta, stirring constantly to prevent lumps. Reduce the heat to low and continue to stir occasionally as the polenta thickens, which should take about 3-5 minutes for instant polenta. Once the ragu has simmered, stir in the fresh spinach until it wilts, which will only take a minute or two. Return the cooked chicken to the ragu and mix well. To serve, spoon a generous portion of the creamy polenta onto plates, then top with the warm Mediterranean chicken and spinach ragu. Garnish with a sprinkle of grated Parmesan cheese if desired, and serve immediately.",2,1320,113,27,180,6.2,20,20,2.5,400,8,150,1000,1500,6,30,70,400,0.5,5,100,200,2,0.5,0.5,15,1,8,healthy,7
gemini_flash_dinner_540,gemini_flash,dinner,Polenta,Creamy Polenta with Mediterranean Roasted Vegetables and White Beans,"[""200 g Polenta, instant"", ""800 ml Vegetable broth, low sodium"", ""100 ml Milk, semi-skimmed"", ""20 g Parmesan cheese, grated"", ""200 g Bell pepper, red, raw"", ""200 g Courgette, raw"", ""100 g Onion, red, raw"", ""200 g Tomato, cherry, raw"", ""2 clove Garlic, raw"", ""400 g Cannellini beans, canned, drained"", ""30 ml Olive oil"", ""1 tsp Oregano, dried"", ""0.5 tsp Basil, dried"", ""5 g Salt, table"", ""2 g Pepper, black, ground"", ""15 g Parsley, fresh, chopped""]","Preheat your oven to 200°C (390°F). Chop the red bell pepper, courgette, and red onion into bite-sized pieces. Halve the cherry tomatoes. Mince the garlic cloves. In a large bowl, combine the chopped vegetables, cherry tomatoes, and minced garlic with the olive oil, dried oregano, dried basil, 2 grams of the salt, and 1 gram of the black pepper. Toss well to ensure all vegetables are coated. Spread the seasoned vegetables in a single layer on a large baking sheet and roast for 20-25 minutes, or until tender and slightly caramelized. While the vegetables are roasting, prepare the polenta. In a medium saucepan, bring the vegetable broth and milk to a gentle boil over medium heat. Gradually whisk in the instant polenta, stirring constantly to prevent lumps. Reduce the heat to low and continue to stir for 3-5 minutes, or until the polenta is thick and creamy. Remove from heat and stir in the grated Parmesan cheese and the remaining 3 grams of salt and 1 gram of black pepper. Taste and adjust seasoning if needed. Once the vegetables are roasted, remove them from the oven. Add the drained and rinsed cannellini beans to the roasted vegetables on the baking sheet and gently toss to warm them through for a few minutes. To serve, spoon a generous portion of the creamy polenta onto plates, then top with the warm roasted vegetable and white bean mixture. Garnish with fresh chopped parsley before serving.",4,1595,56.5,39,235,8,22,38,5,400,10,200,600,1500,4,20,20,300,1,5,150,200,1,0.3,0.4,3,0.5,10,healthy,7
